concept,count,values
datasetVersion.files.dataFile.checksum.value,10,"['020a3b2423c623d0fc19fed2b924d3dc', '04227f228f8d12ff81529a0dca6adf3b', '0f6233fedeebfde345283e79c181efa9', '0fbfe85ea4aad41dcace7d6363e6ca74', '1061013cc618e394edea62bbcde66c9e', '1674dd80c3515965e014815ca90917a4', '1a30ba90ae6c23aaaeefae1a3eb59f37', '1d54b6cfad7ae3a6e9231c098d93d2dc', '2155ba26192ca9b6626cb2f5d5da468d', '2605e4f3423cb7bb50fbbbe2900cffa5', '26a4d79c309ba51f55317d9735aedea6', '29369061fcf70ec6809e947008d8737e', '29df6679d988cada5be5fc045290fee3', '29ed7e7395fa90bd6bdec5a70f46fbf5', '2c304d2068224b0e3b4d57f70a2a8b9a', '2fdffd1ca544fd29bbcdf6de7ee4f3bf', '30020fb6479c65c38218669649172cbe', '301ac384a8130aa2f3be1d4035e15dd4', '324e78aa09ff8b2178f86f1fd06950fe', '33fe797513daa899bcc6ab3cca6c0b9c', '360c55e1c910b691eda68edf27b6e25f', '399442b3f72236477c0e546537f85083', '447d591f75e7a445d15eaa62f07214fb', '466b06944cd157206eeb1cb7c6387a99', '4833f44ded64231ed5a1c07c580f70af', '4935d9af40a50540d97ed05ee36e00a4', '4b84984cc16028c1ec53eb5f9c42cdd8', '50836b5807a56e44f4760cda392ec731', '519c16543bbb70120aa1fd04061710e1', '52a33522a832ebabd36bec35acbf0093', '535d43e07e4bddf1fb0669be2f9a39d1', '5540373bc6609f7c7315720277c8135d', '55ca18826d5afcbe0abe1ba00e475b59', '57885112302b6273bba807b7b5b889ac', '5f118396a47a0b1e4ea485c696093abb', '65a90cc5fc7fc16818dcadfe2efa0e2e', '67404954d52ea6bf4aad8b3adb9a3206', '683e135aa76661541bb09a5c9f24e783', '6ad581489d6189c17ce1eafddbb7825d', '6eb0d5211d453476b8849ede6716c1c6', '7190b83d1b5b5da28bcd37907b5f2aaa', '7aa98d77a984ea30c401121b6878d976', '7aed67848030c4b499dad97f798a2b4d', '7b041ca79e9acb8c8d82972f1c847422', '7da388bce92a36bf1d78ee838f1f6f2d', '80c183a83622aaf1a9b6bd1ae287dfae', '8340213a4155b2cb45b2b5854cda01bc', '84c2da3187800ebbc2474d1fe98fd309', '8a06d6a93d4acf09e9cfda4aac5ffc2f', '8adaa9425f87675e51fe3337b10dc7f3', '9138dc59e463bf35a9ddf84ac7bb89f9', '9702ecd3838421f0e3edc11af829452d', '9de26111e599f703abfe631d207af543', '9defb50168ca8063af292a2c07711643', '9f54d40b3be8f3d4682fabb318ec3135', 'a01993075b0207fef141c66643898096', 'a10a1f11ba3634a280d8ff3cbf55b222', 'a2dc9b5444358e8014f648624e752de8', 'a5a52d10fa5c76c9c93fa09bb28e2edb', 'a834d985f73f5e94c98eb4e79832b852', 'ad59cf750b0155f092da91063b3be5e5', 'ae188bcf562b27f9f0c739bfba29b5f9', 'ae474592acf670f27427a621f184c9b9', 'ae9b0167134458acd39d205ced248f8d', 'b5366db2cfa87b4b1810a515c42ed0c0', 'b752599ffbb7c13d1709ebd130009693', 'b911fcd9ac7f05bf89b8b2f89c42fafb', 'b9a6c899e018603f64e4a0c335e5c8b3', 'b9f42dd6fdd907c371eb79857ccb0bfc', 'c0a920610ada7c51108614474abe1ed3', 'c2f0ef1eec50690d5a26cef97e9db6ae', 'c32216b8f0b8dae4de7b1a7b625bd185', 'c5374c32279385fa5fb61ce3bfd267d2', 'cb4e3c94ede76ca44b277f9fed89bae9', 'cbef9f96282c9f17273089bb7aaf5cd9', 'd1b16d64ae5eed27b09e2a2a38d71d50', 'd393e45459b6e6f80de0f8aa675f3b3d', 'd6e0f656fb54db8aa07069454c255cdb', 'd7419bf79a968693495246e2891fd1f1', 'd7d807bd24c633bdd6d90cb1130c9145', 'd9dc2dc93e6754aefa619b5f3d1c9911', 'de0590f03ebdf5606d7c485b8786f950', 'dffc121c71c4abeeb524c4ccb408fb24', 'e1e45ebfba0db253dbe3d25ad85b57e2', 'ea8035e7c8cbf255638baf447fb8128b', 'edbfc2a776c658596811c7b83eb74d3d', 'ee20df7f96540fb3e146c611a9ac1010', 'effbbbb8e98d81d7cd9613e79d85ffaa', 'f87fb78fa12ee31b1c8260c14cc69b6e', 'f8dd4918f9b9ce273cc2f91b66a28116']"
datasetVersion.metadataBlocks.citation.fields.value.producerName.typeClass,1,['primitive']
datasetVersion.citationDate,1,['2020-06-04']
datasetVersion.metadataBlocks.citation.fields.value.authorAffiliation.typeClass,8,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.datasetContactEmail.multiple,9,[False]
datasetVersion.datasetPersistentId,10,"['doi:10.34894/XGPBCM', 'doi:10.7910/DVN/23662', 'doi:10.7910/DVN/3D5LIQ', 'doi:10.7910/DVN/BOI0MD', 'doi:10.7910/DVN/GDUOVS', 'doi:10.7910/DVN/JLXBEA', 'doi:10.7910/DVN/OMJWNB', 'doi:10.7910/DVN/VO7SUO', 'doi:10.7910/DVN/XPT7L0', 'doi:10.7910/DVN/ZKGPQO']"
datasetVersion.metadataBlocks.geospatial.fields.value.country.typeClass,3,['controlledVocabulary']
datasetVersion.metadataBlocks.citation.fields.value.producerURL.value,1,['https://www.ifpri.org']
datasetVersion.metadataBlocks.citation.fields.value.timePeriodCoveredEnd.typeName,2,['timePeriodCoveredEnd']
datasetVersion.metadataBlocks.citation.fields.value.distributorName.typeClass,2,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.producerLogoURL.typeClass,1,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.topicClassVocabURI.multiple,1,[False]
datasetVersion.files.dataFile.contentType,10,"['application/pdf', 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'application/x-stata-14', 'application/x-stata-syntax', 'text/plain', 'text/tab-separated-values']"
datasetVersion.metadataBlocks.citation.fields.value.grantNumberAgency.typeClass,1,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.dateOfCollectionEnd.value,1,['2011']
datasetVersion.metadataBlocks.geospatial.fields.typeClass,3,"['compound', 'primitive']"
datasetVersion.metadataBlocks.citation.fields.value.datasetContactName.multiple,10,[False]
datasetVersion.metadataBlocks.citation.fields.value.dateOfCollectionStart.typeName,1,['dateOfCollectionStart']
datasetVersion.metadataBlocks.citation.fields.value.timePeriodCoveredEnd.typeClass,2,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.keywordValue.value,7,"['AFRICA', 'AFRICA SOUTH OF SAHARA', 'Azospirillum', 'COVID-19', 'COVID-19, social capital, information, trust, behavioral change', 'Covid, qualitative, interview', 'GHANA', 'PGPR', 'Trichoderma', 'WEST AFRICA', 'attitudes', 'biofertilizer', 'coronavirus', 'energy insecurity', 'gender', 'grain yield', 'health', 'inorganic fertilizer', 'knowledge', 'men', 'pandemic', 'plant growth-promoting rhizobacteria', 'rice', 'rural areas', 'sex', 'shock', 'urban', 'women']"
datasetVersion.metadataBlocks.citation.fields.value.keywordVocabulary.typeName,1,['keywordVocabulary']
datasetVersion.metadataBlocks.citation.fields.value.seriesName.multiple,1,[False]
storageIdentifier,10,"['file://10411/VF7KCV', 's3://10.7910/DVN/23662', 's3://10.7910/DVN/3D5LIQ', 's3://10.7910/DVN/BOI0MD', 's3://10.7910/DVN/GDUOVS', 's3://10.7910/DVN/JLXBEA', 's3://10.7910/DVN/OMJWNB', 's3://10.7910/DVN/VO7SUO', 's3://10.7910/DVN/XPT7L0', 's3://10.7910/DVN/ZKGPQO']"
datasetVersion.metadataBlocks.citation.fields.value.datasetContactEmail.typeName,9,['datasetContactEmail']
datasetVersion.metadataBlocks.citation.fields.value.producerLogoURL.value,1,['https://www.ifpri.org/sites/all/themes/custom/serenity/logo.png']
datasetVersion.metadataBlocks.geospatial.fields.value.northLongitude.multiple,1,[False]
datasetVersion.metadataBlocks.citation.fields.value.contributorType.multiple,1,[False]
datasetVersion.metadataBlocks.citation.fields.value.authorAffiliation.value,8,"['Agricultural Systems Cluster, College of Agriculture (CA), University of the Philippines at Los Banos (UPLB)', 'Columbia University, Mailman School of Public Health', 'IRRI-CESD', 'Indiana University', 'Iran University of Science and Technology', 'Lafayette College', 'NIOO-KNAW', 'Northeastern University', 'Population Council', 'Vrije Universiteit Amsterdam', 'Wesleyan University', 'World Vision, Harvard Kennedy School']"
datasetVersion.metadataBlocks.geospatial.fields.multiple,3,[True]
datasetVersion.metadataBlocks.citation.fields.value.keywordVocabulary.typeClass,1,['primitive']
datasetVersion.metadataBlocks.socialscience.fields.value,2,"['A sample of about 470 individuals were drawn using systematic random sampling from an existing list of phone numbers from previous household surveys which were conducted in the Northern region of Ghana. This region was also the Feed the Future zones of influence. The fifth wave of phone survey was conducted in June 2021 with 500 respondents. Female respondents represent about 50 percent of the sample. The study sample was drawn using systematic random sampling from earlier in-person surveys conducted by IFPRI. Phone surveys done over phone.', 'Household', 'Individual', 'Rural households in the region of Northern Ghana', 'Stratified random sampling from existing prospective cohorts', 'Structured questionnaire', 'Survey', 'Telephone interview', 'cross-section; panel']"
datasetVersion.metadataBlocks.citation.fields.value.authorIdentifier.multiple,2,[False]
datasetVersion.metadataBlocks.citation.fields.value.datasetContactEmail.value,9,"['IFPRI-DATA@cgiar.org', 'h.d.lachman@student.vu.nl', 'heb2133@cumc.columbia.edu', 'jpinchoff@popcouncil.org', 'kaustrian@popcouncil.org', 'n.banayo@irri.org', 's_bagherinezhad@comp.iust.ac.ir', 'summer_marion@harvard.edu', 'tmemmott@iu.edu']"
datasetVersion.metadataBlocks.dansDataVaultMetadata.fields.multiple,1,[False]
datasetVersion.files.dataFile.checksum.type,10,['MD5']
datasetVersion.metadataBlocks.citation.fields.value.datasetContactAffiliation.typeClass,9,['primitive']
datasetVersion.productionDate,2,"['2009', '2021']"
datasetVersion.metadataBlocks.citation.fields.value.softwareName.value,1,['STATA']
datasetVersion.metadataBlocks.citation.fields.value.timePeriodCoveredStart.typeName,2,['timePeriodCoveredStart']
datasetVersion.metadataBlocks.citation.fields.value.keywordValue.typeClass,7,['primitive']
publicationDate,10,"['2014-01-19', '2020-04-03', '2020-04-30', '2020-06-04', '2020-06-05', '2020-11-22', '2022-02-14', '2022-05-19', '2022-06-27', '2022-07-01']"
datasetVersion.fileAccessRequest,10,[False]
datasetVersion.files.dataFile.originalFileName,5,"['2020PGY_CovidKenyaKAPStudyAdolesRound4.xlsx', '2020PGY_CovidKenyaKAPStudyRound3.xlsx', '2020PGY_CovidKenyaKAPStudyRound4-1.xlsx', '2020PGY_CovidKenyaKAPStudyRound4.xlsx', '2021_COVIDKenyaKAP_AdultPlusAdolescent_R5.dta', 'COMBINED_waves_1234.dta', 'Ghana_COVID19_R6.dta', 'Ghana_COVID19_R6_codebook.csv', 'Ghana_COVID19_R6_codebook_choices.csv', 'INDU0005_OUTPUT_national.sav', 'RAW_wave1_Indiana.sav', 'RAW_wave1_National.sav', 'RAW_wave2.sav', 'RAW_wave3.sav', 'RAW_wave4.sav', 'Replication_Survey.dta', 'Smoking Covid-19 Patients.csv', 'waves_energy_insecurity.dta', 'weights_national_extra_cmd-2.csv', 'zcta_urban.dta', 'zcta_urban_v2.dta']"
datasetVersion.metadataBlocks.citation.fields.value.producerURL.typeClass,1,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.contributorType.typeClass,1,['controlledVocabulary']
datasetVersion.metadataBlocks.citation.fields.value.distributorURL.multiple,2,[False]
datasetVersion.metadataBlocks.citation.fields.value.softwareName.multiple,1,[False]
datasetVersion.metadataBlocks.citation.fields.value.topicClassVocabURI.value,1,"['http://aims.fao.org/aos/agrovoc/c_34835', 'http://aims.fao.org/aos/agrovoc/c_3511', 'http://aims.fao.org/aos/agrovoc/c_4ad07701']"
datasetVersion.metadataBlocks.citation.fields.value.publicationURL.typeClass,1,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.dateOfCollectionStart.multiple,1,[False]
datasetVersion.metadataBlocks.citation.fields.value.softwareName.typeName,1,['softwareName']
datasetVersion.metadataBlocks.citation.fields.value.distributorName.typeName,2,['distributorName']
datasetVersion.metadataBlocks.citation.fields.value.authorIdentifier.typeName,2,['authorIdentifier']
datasetVersion.metadataBlocks.citation.fields.value.contributorName.typeClass,1,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.publicationCitation.value,2,"['Alvi, Muzna Fatima; Gupta, Shweta; and Barooah, Prapti. 2021. Assessing the Impact of COVID-19 on Rural Women and Men in Northern Ghana. GCAN COVID-19 Impact Fact Sheet 1. Washington, DC: International Food Policy Research Institute (IFPRI).', 'Bellerose, M., Diaw, M., Pinchoff, J., Kangwana, B., and Austrian, K. 2020. “Pre-pandemic Influences on Kenyan Girls’ Transitions to Adulthood during COVID-19.” Girlhood Studies. 13 (3): 133-150. https://doi.org/10.3167/ghs.2020.130310', 'COVID-19 related knowledge, attitudes,\npractices and needs of households in informal\nsettlements in Nairobi, Kenya (preprint), https://www.who.int/bulletin/online_first/20-260281.pdf. The impact of COVID-19 control measures on social contacts and transmission in Kenyan informal settlements (preprint), https://cmmid.github.io/topics/covid19/kenya-mixing.html.', 'Karp, C., Moreau, C., Sheehy, G., Anjur-Dietrich, S., Mbushi, F., Muluve, E., Mwanga, D., Nzioki, M., Pinchoff, J., and Austrian, K. 2021. “Young women’s and adolescent girls’ perspectives on relationships in the era of COVID-19: A mixed-methods study in Kenya.” Journal of Adolescent Health. https://doi.org/10.1016/j.jadohealth.2021.07.017', 'Orangi, S., Pinchoff, J., Mwanga, D., Abuya, T., Hamaluba, M., Warimwe, G., Austrian, K., and Barasa, E. 2021. ""Assessing the Level and Determinants of COVID-19 Vaccine Confidence in Kenya."" Vaccines 9(8): 936. https://doi.org/10.3390/vaccines9080936', 'Pinchoff, J., Austrian, K., Rajshekhar, N., Abuya, T., Kangwana, B., Ochako, R., Tidwell, JB, Mwanga, D., Muluve, E., Mbushi, F., Nzioki, M., Ngo, TD. 2021. “Gendered economic, social and health effects of the COVID-19 pandemic and mitigation policies in Kenya: evidence from a prospective cohort survey in Nairobi informal settlements.” BMJ Open. http://dx.doi.org/10.1136/bmjopen-2020-042749', 'Pinchoff, J., Kraus-Perrotta, C., Austrian, K., Tidwell, JB, Abuya, T., Mwanga, D., Kangwana, B., Ochako, R., Muluve, E., Mbushi, F., Nzioki, M., Ngo, TD. 2021. “Mobility patterns during COVID-19 travel restrictions in Nairobi urban informal settlements: who is leaving home and why.” Journal of Urban Health. https://doi.org/10.1007/s11524-020-00507-w', 'Quaife, M., van Zandvoort, K., Gimma, A., Shah, K., McCreesh, N., Prem, K., Barasa, E., Mwanga, D., Kangwana, B., Pinchoff, J., CMMID COVID-19 Working Group, Edmunds, WJ, Jarvis, CI & Austrian, K. 2020. “The impact of COVID-19 control measures on social contacts and transmission in Kenyan informal settlements.” BMC Medicine. 18, 316. https://doi.org/10.1186/s12916-020-01779-4']"
datasetVersion.files.dataFile.creationDate,10,"['2013-12-03', '2020-04-07', '2020-04-15', '2020-04-22', '2020-04-30', '2020-05-14', '2020-05-26', '2020-06-04', '2020-06-05', '2020-06-16', '2020-07-13', '2020-09-02', '2020-11-16', '2020-11-22', '2021-06-27', '2021-11-30', '2022-04-08', '2022-06-27', '2022-07-01', '2022-09-30']"
datasetVersion.metadataBlocks.citation.fields.value.dateOfCollectionStart.typeClass,1,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.keywordVocabularyURI.value,1,"['http://aims.fao.org/aos/agrovoc/c_165', 'http://aims.fao.org/aos/agrovoc/c_166', 'http://aims.fao.org/aos/agrovoc/c_3253', 'http://aims.fao.org/aos/agrovoc/c_3511', 'http://aims.fao.org/aos/agrovoc/c_36490', 'http://aims.fao.org/aos/agrovoc/c_4733', 'http://aims.fao.org/aos/agrovoc/c_4ad07701', 'http://aims.fao.org/aos/agrovoc/c_6699', 'http://aims.fao.org/aos/agrovoc/c_8355', 'http://aims.fao.org/aos/agrovoc/c_8420']"
datasetVersion.metadataBlocks.citation.fields.value.datasetContactName.value,10,"['Austrian, Karen', 'Bagheri Nezhad, Sina', 'Briggs, Hannah E.', 'IFPRI-Data', 'Lachman, Henry', 'Library', 'Marion, Summer', 'Memmott, Trevor', 'Nino Paul Meynard Banayo', 'Pinchoff, Jessie']"
datasetVersion.storageIdentifier,10,"['file://10411/VF7KCV', 's3://10.7910/DVN/23662', 's3://10.7910/DVN/3D5LIQ', 's3://10.7910/DVN/BOI0MD', 's3://10.7910/DVN/GDUOVS', 's3://10.7910/DVN/JLXBEA', 's3://10.7910/DVN/OMJWNB', 's3://10.7910/DVN/VO7SUO', 's3://10.7910/DVN/XPT7L0', 's3://10.7910/DVN/ZKGPQO']"
datasetVersion.metadataBlocks.geospatial.fields.value.northLongitude.typeClass,1,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.publicationURL.multiple,1,[False]
datasetVersion.metadataBlocks.citation.fields.value.seriesName.typeClass,1,['primitive']
datasetVersion.files.dataFile.filesize,10,"[1122, 1141, 1218, 1232, 1318, 1332, 2337, 3348, 8814, 11366, 20059, 22099, 23941, 36185, 38097, 38431, 38994, 40528, 40799, 41649, 41897, 43461, 45012, 45376, 46527, 47241, 47940, 51465, 53101, 53352, 54789, 55594, 59991, 62814, 64318, 69167, 70586, 72608, 74222, 81160, 92454, 94695, 95662, 143623, 145644, 147525, 148342, 149276, 171546, 174464, 175046, 180002, 189517, 216422, 239541, 249260, 259100, 265420, 293418, 307483, 367862, 384390, 386721, 405045, 436265, 492690, 608555, 662539, 697295, 818294, 848879, 877406, 1191071, 1399191, 1418083, 1550440, 1820459, 2292717, 2338841, 2414416, 2481956, 2506946, 5649976, 6544511, 8162674, 8424501, 14962313, 16077904, 241232879, 348458306]"
datasetVersion.files.dataFile.originalFormatLabel,5,"['Comma Separated Values', 'MS Excel Spreadsheet', 'SPSS Binary', 'Stata 14 Binary']"
datasetVersion.metadataBlocks.citation.fields.value.distributorURL.value,2,"['http://www.ifpri.org', 'http://www.mdpi.com/journal/agriculture']"
datasetVersion.metadataBlocks.citation.fields.value.grantNumberAgency.multiple,1,[False]
persistentUrl,10,"['https://doi.org/10.34894/XGPBCM', 'https://doi.org/10.7910/DVN/23662', 'https://doi.org/10.7910/DVN/3D5LIQ', 'https://doi.org/10.7910/DVN/BOI0MD', 'https://doi.org/10.7910/DVN/GDUOVS', 'https://doi.org/10.7910/DVN/JLXBEA', 'https://doi.org/10.7910/DVN/OMJWNB', 'https://doi.org/10.7910/DVN/VO7SUO', 'https://doi.org/10.7910/DVN/XPT7L0', 'https://doi.org/10.7910/DVN/ZKGPQO']"
datasetVersion.metadataBlocks.geospatial.fields.value.city.typeClass,1,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.topicClassValue.typeName,2,['topicClassValue']
datasetVersion.files.dataFile.UNF,5,"['UNF:6:+8ffo9Y4g+u4jjrNXohcTw==', 'UNF:6:/k6s7f13LGCzFDHUON340Q==', 'UNF:6:32pddNVKd3rVzHdv9q7+GQ==', 'UNF:6:5KPTwnRBl8k4VnoyLwwbyg==', 'UNF:6:Btd7exaEgPzei7Qy06SPOw==', 'UNF:6:CVKB7ibKDGWHxy5EH2nuMg==', 'UNF:6:DkZIFWwpJl1Je2JfiJU9dA==', 'UNF:6:KnnOcWkmg875O7I4qlbr9A==', 'UNF:6:MwehPhJJe5qV0n6XCtlUsA==', 'UNF:6:U4RCuDG/sfIVXnokXjU8Sg==', 'UNF:6:Uhz2cEhkECLEiG4381M+EQ==', 'UNF:6:XggjXGr8xUrtlRo21SCBpg==', 'UNF:6:cJ6K0M3YZoy+ZjoZdAl/3A==', 'UNF:6:kRH9K/NGooXmcWqfaAKnfw==', 'UNF:6:qxWELUYjvIcpFrdSXplhyA==', 'UNF:6:vJIQ1vz9nzRKOBwcatfH2w==', 'UNF:6:w6m7/mtKqQKxzqEexxEKlA==', 'UNF:6:z9m0s7zcR/in3JCwHAJfEA==']"
datasetVersion.metadataBlocks.citation.fields.value.datasetContactEmail.typeClass,9,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.publicationIDNumber.typeClass,1,['primitive']
datasetVersion.files.dataFile.id,10,"[26703, 2449943, 3796682, 3806326, 3806327, 3813173, 3813344, 3821564, 3834198, 3849544, 3849545, 3861799, 3873868, 3874007, 3874008, 3983305, 3983306, 3983307, 3983313, 3983314, 4055630, 4055631, 4174906, 4174907, 4174908, 4174909, 4174910, 4174911, 4174912, 4174913, 4174914, 4175148, 4186210, 4186211, 4186212, 4186213, 4186214, 4186215, 4862482, 5588960, 5588961, 5588962, 6166084, 6166085, 6166086, 6166087, 6356915, 6356916, 6356917, 6356918, 6356919, 6356920, 6356921, 6356922, 6356923, 6356924, 6356925, 6356926, 6356927, 6356928, 6356929, 6356930, 6356931, 6356932, 6356933, 6356934, 6356935, 6356936, 6356937, 6356938, 6356939, 6356940, 6356941, 6356942, 6356943, 6356944, 6356945, 6360578, 6360580, 6360581, 6360582, 6360583, 6360584, 6360585, 6360586, 6360587, 6360610, 6360611, 6360612, 6360613, 6360614, 6360615, 6360616, 6360617, 6360618, 6551062]"
datasetVersion.metadataBlocks.citation.fields.value.publicationCitation.typeName,2,['publicationCitation']
datasetVersion.metadataBlocks.citation.fields.value.distributorURL.typeName,2,['distributorURL']
datasetVersion.metadataBlocks.geospatial.fields.value.city.multiple,1,[False]
datasetVersion.metadataBlocks.citation.fields.value.dsDescriptionValue.value,10,"['<p>To control the spread of coronavirus, the COVID-19 National Emergency Response Committee (NERC) in Kenya, chaired by the Ministry of Health (MOH), implemented prevention and mitigation measures. To inform the Government of Kenya’s shorter- and longer-term response strategies, the Population Council COVID-19 study team utilized rapid phone-based surveys to collect information on knowledge, attitudes, practices and needs among a longitudinal cohort of heads of household sampled from existing perspective cohort studies. The first was carried out across five Nairobi urban informal settlements; the baseline survey (n=2,009) was conducted March 30–31, 2020 with subsequent follow-up surveys conducted April 13–14, 2020 (n=1,764), May 10-11, 2020 (n=1,750), June 13-16, 2020 (n=1,529), February – March 2021 (n=1118) and March-April 2022 (n=1121). Adolescents in the Nairobi cohort (n=1,425) were interviewed in the June 2020 round of data collection and followed up in February–March 2021 (n= 989) and March–April 2022 (n=911). The survey was expanded to communities with existing prospective cohort studies in Wajir County (adults n=1,322 and adolescents n=1,234), Kilifi County (adults n=1,288 and adolescents n=1,178), and Kisumu County (adults n=858 and adolescents n=973), adapted for rural settings with the first round conducted between July–August 2020, the second between February–March 2021, and the third between March–May 2022.  </p>\n<p>Findings on awareness of COVID-19 symptoms, perceived risk, awareness of and ability to carry out preventive behaviors, misconceptions, and fears, as well as the social, health, education and economic effects, will inform the interventions of NERC and the Executive Office of the President’s Policy and Strategy Unit (PASU).</p>\n<p>In subsequent rounds, new modules may be added to address research questions based on the needs of the MOH or PASU, for specific sites or across. We are committed to openly sharing the latest versions of the study description, questionnaires, datasets, and preliminary results.  </p>', 'Biofertilizers are becoming increasingly popular in many countries and for many crops, but very few studies on their effect on grain yield have been conducted in rice. Therefore, we evaluated three different biofertilizers (based on Azospirillum, Trichoderma, or unidentified rhizobacteria) in the Philippines during four cropping seasons between 2009 and 2011, using four different fertilizer rates (100% of the recommended rate [RR], 50% RR, 25% RR, and no fertilizer as Control). The experiments were conducted under fully irrigated conditions in a typical lowland rice environment. Significant yield increases due to biofertilizer use were observed in all experimental seasons with the exception of the 2008/09 DS. However, the effect on rice grain yield varied between biofertilizers, seasons, and fertilizer treatments. In relative terms, the seasonal yield increase across fertilizer treatments was between 5% and 18% for the best biofertilizer (Azospirillum-based), but went up to 24% in individual treatments. Absolute grain yield increases due to biofertilizer were usually below 0.5 t/ha, corresponding to an estimated additional N uptake of less than 7.5 kg N/ha. The biofertilizer effect on y\nield did not significantly interact with the inorganic fertilizer rate used but the best effects on grain yield were achieved at low to medium fertilizer rates. Nevertheless, positive effects of the biofertilizers even occurred at grain yields up to 5 t/ha. However, the trends in our results seem to indicate that biofertilizers might be most helpful in rainfed environments with limited inorganic fertilizer input. However, for use in these target environments, biofertilizers need to be evaluated under conditions with abiotic stresses typical of such systems such as drought, soil acidity, or low soil fertility.', 'Data related to 1040 patients with Covid-19 admitted to hospitals in Iran have been collected. These patients were randomly selected from patients admitted to hospitals in Rasht, Tehran, and Bojnord. Of these 1040 patients, 375 of them are female, and 665 of them are male. Also, the age of these people is between 14 and 91 years, and the average age is about 54 years.', 'In this study we investigated the influence of different concentrations of mineral N on the growth efficiency of two common soil fungi, Trichoderma harzianum  and Mucor hiemalis in a soil-like environment. We measured fungal biomass production as well as the respiration fluxes in sand microcosms amended with cellobiose and mineral N at different C:N ratios. Thess data refers to Fig. 1, 2, 3 and 4', 'Large-scale emergencies, like the ongoing COVID-19 pandemic, demonstrate pervasive effects across multiple sectors. There is a continually growing body of evidence demonstrating gender and sex differences in COVID-19 disease, as well as its health, social, and economic impacts. While online resources have worked to compile this evidence, there is a need to evaluate and synthesize the available gender- and sex-disaggregated data related to COVID-19. This literature review will systematically assess and compile current literature and evidence from different disciplines. We will include peer reviewed articles, clinical studies and reports, and relevant working papers using secondary data analyses and primary research methodologies. We will synthesize and describe the evidence on multiple outcomes of interest, including gender and sex differences in mortality, severity, treatment outcomes, exposure to violence, mental health and psychosocial support needs, and economic insecurity with COVID-19. These results can be used to inform policy, identify research gaps, and support recommendations for priority interventions.', 'Raw Files and Cleaning Replication Data for Energy Insecurity in the Time of COVID-19', 'Replication data for loading data, cleaning data, and running regression analysis for ""Sociodemographic disparities in energy insecurity among low-income households before and during the COVID-19 pandemic""', 'The primary aim of this study is to understand the relationships between social ties and COVID-19 infection and mortality rates. We are fielding this survey in six neighborhoods in New York City and Boston. We hypothesize that alongside age, underlying conditions, and other demographic vulnerability factors, social ties are a key predictor of how individuals adapt to lifestyle changes caused by COVID-19. Our survey addresses three types of questions: 1. What are the sources of information about COVID19? 2. Who do survey respondents trust among these sources? 3. How have health, physical distancing, work attendance, and other daily behaviors changed? Funding for this research has been provided by the Northeastern University College of Social Sciences and Humanities and the Natural Hazards Center at the University of Colorado Boulder.\xa0', ""This dataset contains interview transcripts used as data for a Master's thesis in Societal Resilience. Transcripts cover risk assessment regarding Covid-19 during the January-March 2020 threshold period."", 'This dataset is the result of a phone survey set up to measure the impact of COVID-19 on rural people in Ghana. As most governments have urged the population to stay at home to slow down the transmission of the disease, the impact of COVID-19 can affect women and men in different ways: as an income shock (directly or indirectly); as a health and caring shock; as a shock of mobility (affecting access to water, food, firewood, schooling); and as a risk of increased domestic conflict and violence. To capture these various effects on household welfare, this phone survey was conducted with (around) 500 individuals randomly drawn from an existing list of phone numbers collected from previous household surveys with an equal proportion of women and men. The same individuals were also interviewed during other rounds to generate a longitudinal panel allowing for analysis of the impact of COVID-19 through time.']"
datasetVersion.metadataBlocks.geospatial.fields.value.country.typeName,3,['country']
datasetVersion.metadataBlocks.citation.fields.value.datasetContactName.typeName,10,['datasetContactName']
